# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=142 step_z=0.01000
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=smooth-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,3954.830,334.760,586.998
0.01000,3969.428,343.527,607.206
0.02001,4002.643,309.320,639.000
0.03001,3975.344,296.413,590.124
0.04001,3995.220,294.493,601.192
0.05001,3962.763,333.708,596.417
0.06001,3998.794,304.742,586.532
0.07002,3979.091,349.208,577.520
0.08002,4012.604,296.969,612.617
0.09002,3967.468,424.186,592.657
0.10002,3988.664,346.214,666.539
0.11002,3979.621,291.010,598.904
0.12002,4039.662,287.878,622.746
0.13003,3988.244,349.130,624.865
0.14003,3984.198,334.773,600.992
0.15003,4012.855,325.400,576.925
0.16004,3975.913,337.438,606.506
0.17004,3963.807,363.493,583.625
0.18004,4005.534,328.812,648.618
0.19004,3999.231,324.515,591.437
0.20005,3961.170,354.078,569.784
0.21005,3958.737,320.642,592.260
0.22005,3990.153,350.512,591.999
0.23006,4016.121,300.735,594.991
0.24006,3960.923,340.396,640.115
0.25006,3987.090,393.858,636.754
0.26007,3990.002,347.020,597.582
0.27007,3990.633,336.951,630.401
0.28008,3953.588,331.794,591.862
0.29008,4012.734,385.277,616.824
0.30008,3994.866,318.430,564.835
0.31009,3979.975,305.088,609.454
0.32009,3985.584,250.133,595.353
0.33010,3987.742,359.929,646.743
0.34010,3980.866,366.200,630.140
0.35010,3982.893,369.434,583.585
0.36011,3996.905,393.195,602.764
0.37011,3972.628,321.063,636.068
0.38011,3975.923,338.715,627.256
0.39011,3992.202,331.216,605.533
0.40011,3985.172,344.212,580.512
0.41011,4033.823,340.373,606.781
0.42011,4012.379,328.698,596.600
0.43012,4000.066,378.533,575.211
0.44012,3992.963,414.128,605.233
0.45012,3990.079,304.292,646.287
0.46012,3970.408,338.897,607.411
0.47013,3973.437,374.874,637.137
0.48013,4043.840,329.796,615.211
0.49014,3994.783,343.965,642.959
0.50014,3966.971,356.099,580.291
0.51014,3986.639,353.090,600.131
0.52015,3972.100,322.591,623.235
0.53015,3999.850,339.096,630.076
0.54015,3972.293,322.717,608.320
0.55016,4021.945,336.938,614.841
0.56016,3969.674,349.184,555.541
0.57017,3966.886,343.011,603.714
0.58017,4018.893,332.313,637.459
0.59017,3971.651,309.299,601.406
0.60018,3970.529,358.755,599.240
0.61018,3972.335,363.400,606.951
0.62018,4019.776,375.784,626.001
0.63018,3987.424,317.788,644.189
0.64019,3973.720,342.992,645.150
0.65019,3991.866,306.249,620.414
0.66019,3958.265,332.843,604.271
0.67020,3995.804,309.324,598.219
0.68020,4031.539,343.464,627.167
0.69020,4002.586,308.396,597.263
0.70021,3986.336,314.434,657.007
0.71021,3993.739,326.059,612.630
0.72022,3988.090,387.009,619.099
0.73022,3977.450,360.313,638.019
0.74022,3978.825,320.707,585.624
0.75022,3993.175,344.873,596.017
0.76023,3977.454,304.319,612.935
0.77023,3988.061,346.481,624.107
0.78023,3988.829,334.488,611.013
0.79024,3993.837,301.537,636.086
0.80024,3931.898,329.667,586.116
0.81024,3996.976,335.859,603.044
0.82025,4023.531,319.262,651.651
0.83025,4007.153,286.866,634.880
0.84025,3968.600,315.305,600.348
0.85026,3995.830,315.411,605.212
0.86026,3959.674,345.833,630.590
0.87026,3988.436,303.838,617.784
0.88026,3936.036,317.258,594.556
0.89027,3966.972,363.790,641.722
0.90027,3955.976,372.119,610.178
0.91027,3963.150,356.903,597.717
0.92028,3955.157,326.582,640.461
0.93028,3979.066,332.295,631.126
0.94028,4001.110,346.540,630.309
0.95029,4010.721,368.044,616.298
0.96029,3989.598,327.598,614.024
0.97029,3955.903,318.264,606.677
0.98030,3981.390,320.892,621.655
0.99030,3967.034,284.063,589.242
1.00030,3957.217,333.745,648.339
1.01031,3957.616,338.046,616.861
1.02031,3975.447,352.210,622.077
1.03031,3960.584,321.085,617.928
1.04032,3984.187,343.220,628.879
1.05032,3976.840,349.633,596.311
1.06032,3936.365,322.918,639.936
1.07032,3969.432,283.122,604.139
1.08033,3956.594,321.246,584.670
1.09033,3990.696,394.662,649.266
1.10033,3952.478,283.632,594.540
1.11034,3964.782,335.661,612.342
1.12034,3975.096,354.235,600.562
1.13035,3949.689,288.602,607.087
1.14035,3960.356,363.246,633.186
1.15035,3931.625,365.168,614.545
1.16036,3970.462,272.613,620.834
1.17036,3965.800,353.283,613.994
1.18036,3974.409,279.823,612.411
1.19036,3976.219,315.518,635.650
1.20037,3937.665,357.612,603.796
1.21037,3994.909,304.042,647.866
1.22037,3969.833,313.035,650.457
1.23038,3974.310,322.586,630.772
1.24038,3948.769,316.375,603.051
1.25039,3949.748,369.052,610.243
1.26039,3928.193,385.984,582.103
1.27039,3978.203,316.179,624.334
1.28040,3979.856,365.554,614.146
1.29040,3940.448,328.903,623.389
1.30040,3976.121,313.232,609.927
1.31041,3947.493,300.422,607.633
1.32041,3923.342,342.388,620.564
1.33041,3943.515,330.786,600.115
1.34042,3969.404,263.199,599.000
1.35042,3959.906,306.504,589.876
1.36042,3948.516,295.328,619.949
1.37043,3940.841,331.112,589.318
1.38043,3942.637,321.868,607.113
1.39044,3933.229,354.443,622.646
1.40044,3939.588,337.520,631.025
1.41045,3921.320,352.771,587.530
1.42045,3969.357,347.269,665.777
1.43045,3965.811,341.499,622.918
1.44046,3973.725,402.511,674.864
1.45046,3960.351,341.918,602.175
1.46046,3914.141,330.104,605.684
1.47047,3930.102,346.893,621.148
1.48047,3928.711,396.789,613.977
1.49047,3952.983,379.619,665.739
1.50048,3984.514,294.011,574.329
1.51048,3952.576,338.874,622.817
1.52048,3959.209,356.447,633.869
1.53049,3947.187,413.722,581.273
1.54049,4001.716,291.157,610.928
1.55049,3941.687,338.734,583.942
1.56049,3955.463,350.616,619.686
1.57050,3996.390,374.316,615.486
1.58050,3969.057,359.573,637.495
1.59050,3988.294,343.708,626.537
1.60051,3956.926,342.664,626.816
1.61051,3964.819,371.973,591.775
1.62051,3969.784,348.230,615.042
1.63052,3954.047,354.747,598.552
1.64052,3965.091,301.902,614.123
1.65053,3967.163,390.129,593.920
1.66053,3927.726,383.837,586.911
1.67053,3991.025,273.697,603.607
1.68054,3924.997,305.191,599.187
1.69054,3934.699,387.241,625.917
1.70055,3918.193,327.616,602.536
