# freq=93.99 accel_per_hz=120.0 speed=0.1000
# win_n=170 step_z=0.01000
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,7077.235,104.531,1195.601
0.01001,6992.113,113.665,1178.423
0.02001,7081.940,124.492,1271.763
0.03002,7051.400,46.717,1189.200
0.04003,7052.907,85.796,1273.997
0.05004,7064.804,52.316,1240.460
0.06004,6954.020,63.400,1205.393
0.07005,7077.513,155.856,1281.924
0.08006,7051.065,86.023,1220.255
0.09006,7085.988,26.133,1253.436
0.10007,7080.860,61.026,1243.742
0.11008,7060.114,123.665,1261.357
0.12008,7110.550,110.043,1299.289
0.13009,7069.993,85.647,1177.651
0.14010,7076.625,56.101,1275.106
0.15010,7104.731,92.815,1221.448
0.16011,7092.282,30.056,1270.752
0.17012,7114.674,122.334,1201.128
0.18013,7110.370,163.106,1213.209
0.19014,7127.796,147.391,1274.474
0.20014,6976.628,43.435,1213.679
0.21015,7144.474,37.810,1276.050
0.22016,7064.941,65.392,1226.577
0.23017,7182.629,31.097,1250.848
0.24018,7146.671,40.187,1320.195
0.25018,7000.085,75.111,1232.368
0.26019,7112.167,23.816,1307.391
0.27020,7037.175,118.493,1204.568
0.28020,7118.081,90.371,1236.463
0.29021,7105.154,104.577,1235.166
0.30022,7012.272,93.111,1193.010
0.31022,7159.144,73.483,1256.424
0.32023,7068.290,158.329,1225.911
0.33024,7066.966,89.711,1212.575
0.34024,7050.568,89.850,1208.929
0.35025,7116.022,136.374,1250.174
0.36026,7081.826,64.996,1224.517
0.37026,7041.174,187.171,1171.880
0.38027,7130.282,86.357,1231.610
0.39028,7011.855,69.897,1174.539
0.40028,7069.657,72.928,1188.212
0.41029,7058.592,48.848,1193.476
0.42029,7011.832,104.030,1148.752
0.43030,7215.631,73.223,1233.670
0.44031,7062.610,100.409,1133.735
0.45032,7171.376,108.109,1231.281
0.46032,7055.927,108.126,1156.507
0.47033,7040.477,92.279,1144.016
0.48034,7104.235,88.987,1184.208
0.49035,7053.772,71.936,1225.301
0.50035,7126.028,141.770,1238.182
0.51036,7023.111,107.464,1181.472
0.52036,7032.487,62.212,1227.247
0.53037,7064.495,74.996,1227.208
0.54038,7012.927,117.605,1202.265
0.55038,7125.996,97.726,1225.240
0.56039,7077.834,73.578,1170.336
