# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.04839 reps=1
# x=60.000 y=100.000
# air_amp=655.473 contact_amp=284.450
# note=textured-PEI-side
z,amp,tag,rep
0.10161,15.518,warm,-1
0.10161,370.743,warm,-1
0.10161,602.519,warm,-1
0.10161,634.031,warm,-1
0.10161,715.044,warm,-1
0.10161,622.342,warm,-1
0.10161,495.739,warm,-1
0.10161,555.642,warm,-1
0.10161,704.038,warm,-1
0.10161,699.458,warm,-1
0.10161,684.569,warm,-1
0.10161,709.687,warm,-1
0.10161,687.363,warm,-1
0.10161,663.586,warm,-1
0.10161,682.875,warm,-1
0.10161,669.750,warm,-1
0.10161,672.611,warm,-1
0.10161,683.187,warm,-1
0.10161,674.503,warm,-1
0.10161,654.553,warm,-1
0.10161,676.462,warm,-1
0.10161,686.315,warm,-1
0.10161,644.651,warm,-1
0.10161,678.308,warm,-1
0.09818,641.312,down,0
0.08105,352.137,down,0
0.06391,776.627,down,0
0.04677,989.402,down,0
0.02964,921.329,down,0
0.01250,760.109,down,0
-0.00464,644.113,down,0
-0.02177,526.749,down,0
-0.03891,507.238,down,0
-0.05605,498.974,down,0
-0.07319,510.999,down,0
-0.09032,444.533,down,0
-0.10403,438.614,down,0
-0.12117,433.867,down,0
-0.13831,397.109,down,0
-0.15544,377.050,down,0
-0.17258,401.443,down,0
-0.18972,416.977,down,0
-0.20000,331.032,contact,0
-0.20000,306.020,contact,0
-0.20000,301.955,contact,0
-0.20000,271.192,contact,0
-0.20000,285.414,contact,0
-0.20000,294.890,contact,0
-0.20000,285.584,contact,0
-0.20000,314.021,contact,0
-0.20000,333.976,contact,0
-0.20000,284.450,contact,0
-0.20000,285.167,contact,0
-0.20000,282.795,contact,0
-0.18629,295.418,up,0
-0.16915,318.013,up,0
-0.15202,285.033,up,0
-0.13488,322.940,up,0
-0.11774,378.151,up,0
-0.10061,369.260,up,0
-0.08347,409.703,up,0
-0.06633,488.221,up,0
-0.04919,441.192,up,0
-0.03206,441.263,up,0
-0.01492,427.118,up,0
0.00222,481.052,up,0
0.01935,482.940,up,0
0.03649,788.162,up,0
0.05363,892.198,up,0
0.07077,918.133,up,0
0.08790,816.213,up,0
0.10161,535.787,air,0
0.10161,615.591,air,0
0.10161,575.089,air,0
0.10161,630.570,air,0
0.10161,661.976,air,0
0.10161,684.493,air,0
0.10161,719.889,air,0
0.10161,720.574,air,0
0.10161,643.785,air,0
0.10161,655.473,air,0
0.10161,749.313,air,0
