# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.13289 reps=1
# x=60.000 y=100.000
# air_amp=739.886 contact_amp=171.007
# note=textured-PEI-side
z,amp,tag,rep
0.28289,192.544,warm,-1
0.28289,574.560,warm,-1
0.28289,808.827,warm,-1
0.28289,885.984,warm,-1
0.28289,838.397,warm,-1
0.28289,824.039,warm,-1
0.28289,748.187,warm,-1
0.28289,800.814,warm,-1
0.28289,743.469,warm,-1
0.28289,799.378,warm,-1
0.28289,914.118,warm,-1
0.28289,931.682,warm,-1
0.28289,863.475,warm,-1
0.28289,826.174,warm,-1
0.28289,883.969,warm,-1
0.28289,836.618,warm,-1
0.28289,776.631,warm,-1
0.28289,842.704,warm,-1
0.28289,820.315,warm,-1
0.28289,645.711,warm,-1
0.28289,723.457,warm,-1
0.28289,763.574,warm,-1
0.28289,792.678,warm,-1
0.28289,800.964,warm,-1
0.27264,791.738,down,0
0.25554,745.768,down,0
0.23845,738.419,down,0
0.22135,735.829,down,0
0.20426,597.602,down,0
0.18717,589.715,down,0
0.17007,693.276,down,0
0.15298,628.636,down,0
0.13588,504.394,down,0
0.11879,440.229,down,0
0.10170,432.043,down,0
0.08460,60.661,down,0
0.06751,279.855,down,0
0.05041,199.389,down,0
0.03332,213.201,down,0
0.01623,417.070,down,0
-0.00087,391.868,down,0
-0.01796,505.702,down,0
-0.03506,633.786,down,0
-0.05215,729.924,down,0
-0.06924,868.002,down,0
-0.08634,923.125,down,0
-0.10343,885.671,down,0
-0.11711,852.216,contact,0
-0.11711,904.575,contact,0
-0.11711,876.136,contact,0
-0.11711,807.117,contact,0
-0.11711,694.894,contact,0
-0.11711,782.939,contact,0
-0.11711,988.462,contact,0
-0.11711,898.710,contact,0
-0.11711,827.959,contact,0
-0.11711,904.486,contact,0
-0.11711,961.140,contact,0
-0.11711,924.003,contact,0
-0.11027,861.495,up,0
-0.09318,730.972,up,0
-0.07608,777.603,up,0
-0.05899,778.736,up,0
-0.04189,566.640,up,0
-0.02480,666.451,up,0
-0.00771,658.402,up,0
0.00939,551.532,up,0
0.02648,318.384,up,0
0.04358,255.935,up,0
0.06067,280.083,up,0
0.07776,171.007,up,0
0.09486,236.045,up,0
0.11195,44.389,up,0
0.12905,266.316,up,0
0.14614,238.372,up,0
0.16323,517.470,up,0
0.18033,750.968,up,0
0.19742,762.504,up,0
0.21452,760.270,up,0
0.23161,720.371,up,0
0.24870,837.424,up,0
0.26580,821.026,up,0
0.28289,692.735,up,0
0.28289,727.685,air,0
0.28289,795.013,air,0
0.28289,655.543,air,0
0.28289,632.055,air,0
0.28289,741.835,air,0
0.28289,766.068,air,0
0.28289,702.947,air,0
0.28289,718.946,air,0
0.28289,739.886,air,0
0.28289,766.452,air,0
0.28289,838.483,air,0
