# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.20000 reps=1
# x=60.000 y=100.000
# air_amp=2535.376 contact_amp=1019.936
# note=textured-PEI-side
z,amp,tag,rep
0.60000,22.323,warm,-1
0.60000,153.867,warm,-1
0.60000,1181.705,warm,-1
0.60000,2146.443,warm,-1
0.60000,2443.420,warm,-1
0.60000,2351.955,warm,-1
0.60000,2228.817,warm,-1
0.60000,2441.630,warm,-1
0.60000,2644.636,warm,-1
0.60000,2670.173,warm,-1
0.60000,2460.462,warm,-1
0.60000,2318.526,warm,-1
0.60000,2220.468,warm,-1
0.60000,2242.252,warm,-1
0.60000,2428.728,warm,-1
0.60000,2324.416,warm,-1
0.60000,2185.162,warm,-1
0.60000,2449.268,warm,-1
0.60000,2559.573,warm,-1
0.60000,2408.178,warm,-1
0.60000,2311.333,warm,-1
0.60000,2400.229,warm,-1
0.60000,2464.033,warm,-1
0.60000,2404.308,warm,-1
0.60000,2346.942,warm,-1
0.59316,2366.357,down,0
0.57607,2558.549,down,0
0.55897,2692.585,down,0
0.54188,2630.535,down,0
0.52479,2641.239,down,0
0.50769,2743.519,down,0
0.49060,2481.513,down,0
0.47350,2475.112,down,0
0.45641,2567.746,down,0
0.43932,2354.959,down,0
0.42222,2319.365,down,0
0.40513,2625.087,down,0
0.38803,2536.205,down,0
0.37094,2494.341,down,0
0.35385,2582.916,down,0
0.33675,2297.909,down,0
0.31966,2249.952,down,0
0.30256,2379.893,down,0
0.28205,2390.209,down,0
0.26496,2296.474,down,0
0.24786,2446.200,down,0
0.23077,2551.113,down,0
0.21368,2620.210,down,0
0.19658,2691.945,down,0
0.17949,2420.544,down,0
0.16239,2436.596,down,0
0.14530,2296.376,down,0
0.12821,1754.251,down,0
0.11111,1420.415,down,0
0.09402,1445.228,down,0
0.07692,1489.149,down,0
0.05983,1580.854,down,0
0.04274,1713.933,down,0
0.02564,1650.985,down,0
0.00855,1478.738,down,0
-0.00855,1478.628,down,0
-0.02564,1295.339,down,0
-0.04274,1199.454,down,0
-0.05983,1061.246,down,0
-0.07692,1140.462,down,0
-0.09402,1196.339,down,0
-0.11111,1128.156,down,0
-0.12821,1070.882,down,0
-0.14530,1083.559,down,0
-0.16239,1023.288,down,0
-0.17949,989.478,down,0
-0.19658,1343.879,down,0
-0.20000,1388.664,contact,0
-0.20000,1188.187,contact,0
-0.20000,1125.472,contact,0
-0.20000,1049.663,contact,0
-0.20000,1019.936,contact,0
-0.20000,1099.707,contact,0
-0.20000,1240.010,contact,0
-0.20000,1287.651,contact,0
-0.20000,1175.863,contact,0
-0.20000,1002.749,contact,0
-0.20000,833.844,contact,0
-0.19658,1040.178,up,0
-0.17949,1237.117,up,0
-0.16239,1174.526,up,0
-0.14530,1115.925,up,0
-0.12821,1152.770,up,0
-0.11111,1305.118,up,0
-0.09402,1301.750,up,0
-0.07692,1390.653,up,0
-0.05983,1281.555,up,0
-0.04274,1301.756,up,0
-0.02564,1380.133,up,0
-0.00855,1565.265,up,0
0.00855,1640.390,up,0
0.02564,1490.640,up,0
0.04274,1350.833,up,0
0.05983,1328.138,up,0
0.07692,1438.036,up,0
0.09402,1465.668,up,0
0.11111,1366.712,up,0
0.12821,1216.517,up,0
0.14530,1592.127,up,0
0.16239,2369.023,up,0
0.17949,2430.130,up,0
0.19658,2049.560,up,0
0.21368,2107.880,up,0
0.23077,2387.211,up,0
0.24786,2241.762,up,0
0.26496,2321.912,up,0
0.28205,2383.803,up,0
0.29915,2343.512,up,0
0.31624,2395.368,up,0
0.33333,2373.864,up,0
0.35043,2339.312,up,0
0.36752,2493.913,up,0
0.38462,2491.743,up,0
0.40171,2245.419,up,0
0.41880,2404.495,up,0
0.43590,2550.658,up,0
0.45299,2573.179,up,0
0.47009,2314.513,up,0
0.48718,2277.205,up,0
0.50427,2342.664,up,0
0.52137,2189.087,up,0
0.53846,2506.042,up,0
0.55556,2834.714,up,0
0.57265,2646.234,up,0
0.58974,2540.839,up,0
0.60000,2464.149,air,0
0.60000,2535.376,air,0
0.60000,2761.831,air,0
0.60000,2697.924,air,0
0.60000,2585.868,air,0
0.60000,2500.568,air,0
0.60000,2374.285,air,0
0.60000,2274.959,air,0
0.60000,2443.414,air,0
0.60000,2624.350,air,0
0.60000,2610.501,air,0
