# freq=54.70 accel_per_hz=120.0 speed=0.2000
# win_n=352 step_z=0.00999
# warmup=0.800
# halt_floor=0.0380,0.1840,0.1240
# deriv_floor=0.0800,0.2760,0.1860
# drawdown_thresh=unset,unset,unset
# trigger_kind=derivative trigger_axis=2
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,5583.434,1886.194,919.228
0.01000,5585.615,1827.485,878.846
0.02000,5627.861,1385.657,761.336
0.03000,5530.474,726.890,492.897
0.04000,5500.445,343.673,345.310
0.05000,5414.098,183.352,254.767
0.06000,5335.853,148.985,198.787
0.07000,5167.316,93.702,132.508
0.08000,5117.884,135.634,108.604
0.09000,4952.576,211.009,49.674
0.10000,4912.702,307.452,35.488
