# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.20000 reps=1
# x=60.000 y=100.000
# air_amp=965.597 contact_amp=171.258
# note=textured-PEI-side
z,amp,tag,rep
0.60000,31.888,warm,-1
0.60000,21.213,warm,-1
0.60000,356.252,warm,-1
0.60000,884.370,warm,-1
0.60000,1228.648,warm,-1
0.60000,1246.855,warm,-1
0.60000,1182.460,warm,-1
0.60000,1223.946,warm,-1
0.60000,1137.677,warm,-1
0.60000,1179.262,warm,-1
0.60000,1180.620,warm,-1
0.60000,1096.975,warm,-1
0.60000,1054.828,warm,-1
0.60000,1093.675,warm,-1
0.60000,1142.252,warm,-1
0.60000,1074.938,warm,-1
0.60000,1087.708,warm,-1
0.60000,1015.700,warm,-1
0.60000,1017.660,warm,-1
0.60000,1049.015,warm,-1
0.60000,989.162,warm,-1
0.60000,930.811,warm,-1
0.60000,949.527,warm,-1
0.60000,1054.878,warm,-1
0.60000,1125.810,warm,-1
0.60000,980.223,warm,-1
0.58632,949.364,down,0
0.56923,1007.275,down,0
0.55214,956.681,down,0
0.53504,940.318,down,0
0.51795,1013.273,down,0
0.50085,1057.301,down,0
0.48376,957.930,down,0
0.46667,967.896,down,0
0.44957,905.348,down,0
0.43248,842.032,down,0
0.41538,855.201,down,0
0.39829,896.372,down,0
0.38120,831.012,down,0
0.36410,1009.640,down,0
0.34701,1001.373,down,0
0.32991,849.974,down,0
0.31282,981.684,down,0
0.29573,914.599,down,0
0.27863,1005.446,down,0
0.26154,971.575,down,0
0.24444,988.367,down,0
0.22735,851.648,down,0
0.21026,390.117,down,0
0.19316,335.162,down,0
0.17607,499.850,down,0
0.15897,285.454,down,0
0.14188,153.371,down,0
0.12479,284.512,down,0
0.10769,703.970,down,0
0.09060,1028.501,down,0
0.07350,1239.014,down,0
0.05641,1234.683,down,0
0.03932,1131.882,down,0
0.02222,1083.049,down,0
0.00513,949.190,down,0
-0.01197,905.968,down,0
-0.02906,903.576,down,0
-0.04615,906.704,down,0
-0.06325,947.857,down,0
-0.08034,957.413,down,0
-0.09744,861.165,down,0
-0.11453,840.375,down,0
-0.13162,773.161,down,0
-0.14872,750.482,down,0
-0.16581,693.762,down,0
-0.18291,597.542,down,0
-0.20000,598.621,down,0
-0.20000,660.422,contact,0
-0.20000,711.723,contact,0
-0.20000,756.157,contact,0
-0.20000,756.664,contact,0
-0.20000,751.166,contact,0
-0.20000,733.334,contact,0
-0.20000,714.441,contact,0
-0.20000,693.249,contact,0
-0.20000,649.841,contact,0
-0.20000,722.494,contact,0
-0.20000,785.463,contact,0
-0.19658,663.713,up,0
-0.17949,660.595,up,0
-0.16239,663.246,up,0
-0.14530,625.414,up,0
-0.12821,737.127,up,0
-0.11111,749.317,up,0
-0.09402,772.180,up,0
-0.07692,1059.467,up,0
-0.05983,1127.246,up,0
-0.04274,925.110,up,0
-0.02564,906.507,up,0
-0.00855,1047.213,up,0
0.00855,1042.139,up,0
0.02564,1234.126,up,0
0.04274,1128.288,up,0
0.05983,1003.924,up,0
0.07692,817.820,up,0
0.09402,632.742,up,0
0.11111,297.361,up,0
0.12821,171.258,up,0
0.14530,98.657,up,0
0.16239,209.829,up,0
0.17949,426.768,up,0
0.19658,92.085,up,0
0.21368,666.540,up,0
0.23077,977.444,up,0
0.24786,928.766,up,0
0.26496,904.132,up,0
0.28205,852.734,up,0
0.29915,869.224,up,0
0.31624,964.691,up,0
0.33333,989.980,up,0
0.35043,947.958,up,0
0.36752,900.640,up,0
0.38462,945.557,up,0
0.40171,915.790,up,0
0.41880,839.093,up,0
0.43590,852.718,up,0
0.45299,867.836,up,0
0.47009,995.058,up,0
0.48718,1048.277,up,0
0.50427,923.398,up,0
0.52137,849.801,up,0
0.53846,861.985,up,0
0.55556,885.794,up,0
0.57265,907.618,up,0
0.58974,849.149,up,0
0.60000,793.566,air,0
0.60000,876.677,air,0
0.60000,965.597,air,0
0.60000,938.329,air,0
0.60000,958.937,air,0
0.60000,984.500,air,0
0.60000,1021.938,air,0
0.60000,1124.495,air,0
0.60000,1059.945,air,0
0.60000,952.872,air,0
0.60000,1088.157,air,0
