# freq=54.70 accel_per_hz=120.0 speed=0.2000
# win_n=351 step_z=0.01001
# warmup=0.800
# halt_floor=0.0380,0.1840,0.1240
# deriv_floor=0.0800,0.2760,0.1860
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,4670.320,219.380,271.337
0.01001,4622.507,183.551,220.256
0.02002,4465.662,224.630,141.743
0.03003,4434.641,291.470,93.830
0.04004,4386.141,315.588,41.312
0.05004,4376.766,308.219,52.545
0.06005,4366.714,320.149,89.968
0.07006,4392.167,297.695,110.556
0.08007,4396.873,261.969,103.020
0.09008,4406.648,241.802,95.071
0.10008,4371.020,232.368,86.766
0.11009,4384.898,196.676,99.673
0.12010,4386.578,219.926,106.202
0.13011,4422.940,248.051,126.160
0.14012,4388.292,249.935,107.836
0.15012,4403.709,218.566,116.950
0.16013,4396.505,186.263,113.293
0.17014,4414.241,185.549,114.698
0.18015,4404.169,190.127,129.807
0.19016,4424.528,181.981,127.571
0.20016,4404.769,176.756,121.070
0.21017,4380.894,203.395,127.981
0.22018,4330.456,177.351,121.999
0.23019,4322.790,143.616,121.192
0.24019,4291.488,156.735,123.116
0.25020,4258.835,149.602,130.864
0.26021,4165.008,141.825,118.606
0.27022,4152.701,140.919,113.683
0.28023,4114.599,126.056,122.002
0.29024,4084.640,127.737,129.943
0.30025,4017.094,98.729,127.825
0.31026,3984.757,97.302,118.415
0.32026,3919.983,80.217,137.475
0.33027,3899.294,88.666,142.838
0.34028,3882.217,98.370,119.685
0.35029,3894.355,116.145,110.156
0.36030,3855.233,110.060,99.869
0.37031,3835.805,111.483,102.017
0.38032,3805.233,119.347,119.549
