# freq=73.00 accel_per_hz=120.0 speed=1.0000
# win_n=87 step_z=0.03000
# warmup=0.800
# halt_floor=0.0620,0.5220,0.3400
# deriv_floor=0.0930,0.7830,0.5100
# drawdown_thresh=0.1000,2.0311,0.6817
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,8754.316,293.930,1113.255
0.02999,8802.838,329.949,1061.904
0.05999,8747.618,436.823,999.694
0.08998,8714.138,351.806,862.972
0.11997,8866.367,299.342,1072.630
0.14996,8732.886,330.453,1032.517
0.17995,8846.801,258.845,993.812
0.20994,8743.498,347.172,994.509
0.23992,8823.742,218.740,1081.232
0.26991,8770.355,337.790,967.644
0.29990,8733.466,356.444,1037.524
0.32988,8845.411,312.450,1056.307
0.35987,8816.128,183.359,1075.734
0.38986,8752.004,350.229,1134.182
0.41985,8895.706,309.835,1095.756
0.44984,8666.556,382.303,949.333
0.47983,8899.836,209.265,1193.808
0.50983,8825.118,316.148,1110.950
0.53982,8698.676,337.332,920.163
0.56981,8972.520,255.261,1220.685
0.59980,8605.684,434.095,826.116
0.62979,8787.209,350.008,978.339
0.65979,8834.620,282.772,1131.353
0.68978,8677.631,371.225,905.052
0.71977,8843.005,380.525,1013.637
0.74976,8820.269,258.984,1064.972
0.77976,8789.451,335.649,989.600
0.80975,8806.291,290.979,1034.413
0.83974,8695.915,385.731,996.837
0.86974,8795.776,302.618,1013.108
0.89973,8833.408,372.773,997.325
0.92972,8828.996,231.900,1031.583
0.95971,8794.986,272.832,1153.552
0.98970,8794.030,142.258,1137.220
1.01969,8740.902,426.009,871.460
1.04968,8842.512,283.228,1023.393
1.07967,8790.499,402.481,1077.462
1.10966,8685.640,358.429,974.869
1.13964,8698.807,350.936,913.920
1.16963,8746.275,430.023,781.178
1.19962,8826.741,366.338,1088.133
1.22961,8707.200,306.843,907.923
1.25960,8782.116,401.306,1050.317
