# freq=71.60 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.21250 reps=1
# x=80.000 y=30.000
# air_amp=666.330 contact_amp=285.484
# note=textured-PEI-side
z,amp,tag,rep
0.36250,317.390,warm,-1
0.36250,490.445,warm,-1
0.36250,548.743,warm,-1
0.36250,630.555,warm,-1
0.36250,611.783,warm,-1
0.36250,547.728,warm,-1
0.36250,555.068,warm,-1
0.36250,609.678,warm,-1
0.36250,615.409,warm,-1
0.36250,622.048,warm,-1
0.36250,602.321,warm,-1
0.36250,652.145,warm,-1
0.36250,590.044,warm,-1
0.36250,558.270,warm,-1
0.35207,639.974,down,0
0.32424,664.596,down,0
0.29641,603.805,down,0
0.26859,651.590,down,0
0.24076,765.461,down,0
0.21293,753.443,down,0
0.18511,655.875,down,0
0.15728,434.137,down,0
0.12946,342.175,down,0
0.10163,205.890,down,0
0.07380,293.453,down,0
0.04598,472.825,down,0
0.01815,435.421,down,0
-0.00967,310.948,down,0
-0.03750,352.463,down,0
-0.03750,324.244,contact,0
-0.03750,370.925,contact,0
-0.03750,463.581,contact,0
-0.03750,375.428,contact,0
-0.03750,360.658,contact,0
-0.03750,411.684,contact,0
-0.03750,345.795,contact,0
-0.01315,305.157,up,0
0.01467,392.009,up,0
0.04250,504.286,up,0
0.07033,490.234,up,0
0.09815,359.434,up,0
0.12598,234.446,up,0
0.15380,285.484,up,0
0.18163,651.303,up,0
0.20946,862.168,up,0
0.23728,761.653,up,0
0.26511,708.855,up,0
0.29293,716.912,up,0
0.32076,813.360,up,0
0.34859,745.004,up,0
0.36250,666.330,air,0
0.36250,656.052,air,0
0.36250,646.183,air,0
0.36250,728.971,air,0
0.36250,744.274,air,0
# outcome=confirmed drop=0.5716 thresh=0.2000 step_snr=2.58 via=ratio
