# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01000
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=smooth-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,3583.749,170.726,1234.506
0.01000,3587.374,181.656,1240.645
0.02000,3585.320,201.512,1267.833
0.03001,3605.679,191.351,1215.327
0.04001,3604.906,129.468,1261.418
0.05001,3581.859,155.200,1216.019
0.06002,3589.881,184.615,1242.187
0.07002,3573.331,173.268,1238.796
0.08002,3642.493,233.948,1258.726
0.09003,3586.560,143.703,1264.843
0.10003,3583.683,166.939,1208.473
0.11003,3606.897,156.359,1270.338
0.12003,3616.882,204.030,1239.371
0.13004,3588.660,156.559,1219.973
0.14004,3555.896,197.671,1230.750
0.15004,3631.502,221.999,1264.035
0.16004,3548.661,205.713,1238.022
0.17004,3578.720,159.241,1266.766
0.18005,3604.653,211.193,1255.163
0.19005,3565.838,187.586,1240.734
0.20005,3582.358,197.190,1259.086
0.21005,3598.514,186.810,1231.412
0.22005,3617.698,206.481,1229.176
0.23006,3594.609,206.705,1260.707
0.24006,3570.284,143.685,1213.663
0.25006,3610.248,168.045,1252.077
0.26007,3589.781,226.400,1232.544
0.27007,3587.539,146.864,1232.395
0.28008,3620.797,140.814,1246.817
0.29008,3578.598,121.355,1263.842
0.30008,3593.318,194.929,1221.753
0.31008,3627.244,117.737,1280.090
0.32009,3578.548,162.906,1242.163
0.33009,3551.319,185.588,1253.545
0.34009,3598.200,201.867,1255.836
0.35009,3574.621,171.623,1279.824
0.36010,3530.803,153.230,1207.794
0.37010,3617.190,177.741,1253.347
0.38010,3559.145,144.863,1236.417
0.39010,3557.582,113.857,1235.724
0.40011,3564.757,165.152,1216.919
0.41011,3619.876,210.568,1251.935
0.42011,3588.176,206.002,1233.231
0.43011,3589.869,169.863,1229.676
0.44012,3611.686,229.399,1305.498
0.45012,3624.200,227.265,1219.294
0.46012,3532.449,186.323,1246.807
0.47013,3618.332,173.373,1300.720
0.48013,3597.708,186.716,1257.134
0.49013,3550.533,180.349,1257.384
0.50013,3608.655,159.317,1263.688
0.51014,3597.050,174.908,1219.398
0.52014,3584.152,159.149,1241.874
0.53014,3598.833,156.354,1231.113
0.54015,3607.892,170.663,1258.383
0.55015,3608.388,113.248,1279.828
0.56015,3539.497,213.635,1210.579
0.57015,3622.772,148.969,1235.813
0.58016,3627.674,216.915,1270.621
0.59016,3555.288,186.909,1261.957
0.60016,3583.355,163.910,1283.564
0.61017,3557.444,202.836,1262.876
0.62017,3518.566,227.591,1227.980
0.63017,3576.578,142.699,1278.642
0.64017,3587.200,165.621,1277.659
0.65018,3573.832,149.858,1269.656
0.66018,3555.627,38.961,1264.763
0.67018,3592.512,228.952,1249.779
0.68019,3595.887,164.216,1296.667
0.69019,3548.199,170.028,1252.115
0.70019,3594.435,263.292,1229.912
0.71019,3575.295,133.383,1245.365
0.72020,3574.864,164.746,1263.791
0.73020,3563.932,232.259,1231.516
0.74020,3588.680,191.366,1255.311
0.75020,3566.784,153.820,1265.628
0.76021,3568.720,97.764,1257.919
0.77021,3642.270,203.925,1292.543
0.78021,3574.375,174.888,1266.660
0.79022,3540.177,256.496,1236.550
0.80022,3549.206,151.104,1274.037
0.81022,3601.335,217.692,1245.495
0.82022,3545.053,194.758,1261.690
0.83023,3592.093,181.354,1311.853
0.84023,3581.306,137.604,1269.731
0.85023,3524.226,241.096,1260.588
0.86023,3526.692,202.214,1251.624
0.87024,3565.615,168.357,1279.346
0.88024,3575.258,240.876,1302.124
0.89024,3537.991,250.541,1279.193
0.90025,3611.646,198.831,1246.422
0.91025,3578.398,186.936,1247.994
0.92025,3568.240,211.803,1244.839
0.93025,3506.678,190.994,1251.607
0.94026,3564.631,192.193,1238.174
0.95026,3519.372,168.456,1216.956
0.96026,3545.179,222.225,1270.551
0.97026,3576.273,176.975,1224.600
0.98027,3553.451,175.749,1261.055
0.99027,3538.048,197.697,1259.546
1.00027,3604.344,207.075,1292.990
1.01028,3577.468,205.245,1248.007
1.02028,3545.415,244.092,1246.697
1.03028,3589.335,167.107,1288.195
1.04029,3564.997,146.806,1260.140
1.05029,3519.393,165.031,1270.328
1.06029,3569.474,139.071,1280.463
1.07029,3570.297,176.757,1245.529
1.08029,3502.804,193.515,1249.655
1.09030,3539.822,171.439,1266.671
1.10030,3521.140,212.812,1238.816
1.11030,3509.403,206.218,1185.670
1.12031,3518.510,215.534,1237.119
1.13031,3523.624,282.968,1237.753
1.14031,3540.447,171.802,1266.552
1.15031,3533.319,211.334,1246.169
1.16031,3491.038,148.432,1258.890
1.17032,3560.912,160.083,1260.839
1.18032,3504.820,193.639,1253.830
1.19032,3499.951,194.106,1242.296
1.20032,3502.824,188.903,1254.032
1.21033,3481.631,218.703,1237.467
1.22033,3491.251,167.562,1241.875
1.23033,3549.619,227.576,1267.626
1.24033,3524.069,232.035,1233.839
1.25034,3461.514,213.221,1233.946
1.26034,3510.265,194.881,1242.997
1.27034,3522.604,134.220,1285.118
1.28034,3446.191,170.615,1231.841
1.29035,3550.840,183.108,1253.116
1.30035,3500.136,178.700,1220.258
1.31035,3502.548,157.641,1268.239
1.32035,3512.369,204.568,1257.008
1.33036,3501.740,173.749,1249.788
1.34036,3552.692,174.638,1261.666
1.35036,3488.349,208.932,1257.465
1.36037,3515.702,168.693,1267.108
1.37037,3512.007,165.955,1262.009
1.38037,3503.395,208.633,1264.326
1.39038,3564.117,205.509,1268.879
1.40038,3541.660,193.887,1232.324
1.41038,3507.753,138.573,1234.780
1.42039,3517.670,168.093,1267.461
1.43039,3566.305,196.484,1281.788
1.44039,3530.813,207.001,1226.402
1.45039,3493.275,175.307,1257.883
1.46040,3493.338,177.646,1216.631
1.47040,3544.901,182.210,1259.613
1.48040,3496.603,194.371,1242.201
1.49040,3514.291,197.912,1278.623
1.50041,3517.978,225.398,1291.223
1.51041,3510.357,176.061,1271.513
1.52041,3534.934,186.492,1226.966
1.53041,3521.545,183.654,1247.121
1.54042,3484.172,245.121,1265.655
1.55042,3508.207,246.693,1243.150
1.56042,3565.137,195.283,1256.982
1.57043,3563.808,210.219,1261.445
1.58043,3514.756,150.947,1273.106
1.59043,3524.947,146.699,1239.733
1.60044,3554.003,205.036,1248.276
1.61044,3501.946,128.146,1242.096
1.62044,3505.233,131.915,1237.065
1.63045,3552.106,218.686,1305.721
1.64045,3512.220,189.611,1261.950
1.65045,3480.552,176.071,1237.883
1.66045,3508.080,175.050,1264.907
1.67046,3562.010,176.741,1282.530
1.68046,3544.039,184.011,1257.030
1.69046,3527.054,202.840,1236.924
1.70047,3514.188,216.219,1273.922
1.71047,3500.056,182.319,1224.592
1.72047,3514.999,204.252,1254.400
1.73047,3494.901,154.205,1243.195
1.74048,3503.619,175.783,1252.570
1.75048,3473.141,160.937,1212.755
1.76048,3541.091,201.456,1241.236
