# freq=73.00 accel_per_hz=120.0 speed=0.2000
# win_n=348 step_z=0.00999
# warmup=0.800
# halt_floor=0.0620,0.5220,0.3400
# deriv_floor=0.0930,0.7830,0.5100
# drawdown_thresh=0.1000,0.3503,0.3697
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,14152.112,724.270,1471.578
0.00999,14261.741,658.869,1547.755
0.01997,14214.747,650.376,1591.773
0.02996,14215.725,702.300,1644.080
0.03994,14115.531,819.684,1364.009
0.04993,14160.255,762.840,1425.926
0.05992,14169.037,708.992,1540.395
0.06991,14223.842,739.341,1532.133
0.07989,14201.579,743.556,1534.075
0.08988,14092.522,739.850,1413.891
0.09987,14091.625,742.917,1317.459
0.10986,14218.781,780.444,1468.058
0.11985,14210.569,749.581,1556.820
0.12983,14187.191,707.996,1588.799
0.13982,14192.977,699.670,1616.447
0.14981,14116.075,731.521,1413.836
0.15980,14109.150,742.642,1429.686
0.16979,14105.068,727.239,1396.131
0.17978,14115.415,777.802,1405.561
0.18976,14140.055,714.942,1474.844
0.19975,14203.768,664.190,1518.996
0.20974,14210.198,701.951,1577.554
0.21973,14201.973,706.644,1573.963
0.22971,14228.670,720.791,1590.614
0.23970,14141.527,812.373,1477.037
0.24969,14049.120,849.332,1359.693
0.25968,14104.967,764.253,1333.165
0.26967,14172.065,719.137,1330.626
0.27965,14222.008,677.871,1446.425
0.28964,14311.661,665.679,1691.223
0.29963,14320.700,743.498,1801.943
0.30962,14226.269,782.937,1588.145
0.31961,14081.158,803.845,1414.262
0.32960,14135.794,751.567,1443.574
0.33959,14211.480,728.109,1566.985
0.34957,14058.657,722.757,1387.912
0.35956,14057.561,698.964,1371.368
0.36955,14228.824,649.672,1562.083
0.37954,14248.825,659.059,1677.263
0.38952,14142.514,697.464,1527.557
0.39951,14119.516,756.565,1382.021
0.40950,14108.194,770.078,1419.956
0.41948,14185.213,716.792,1499.022
0.42947,14164.646,699.666,1537.922
0.43946,14136.808,692.197,1576.931
0.44945,14201.851,636.741,1617.810
0.45943,14237.607,678.613,1631.204
0.46942,14177.329,688.894,1533.746
0.47941,14164.654,685.693,1618.039
0.48940,14137.948,713.734,1529.906
0.49939,14109.486,739.511,1430.032
0.50938,14136.931,647.715,1470.850
0.51936,14059.427,706.554,1301.482
0.52935,14136.258,665.948,1416.077
0.53934,14059.530,695.342,1425.468
0.54932,14126.351,640.914,1420.885
0.55931,14232.208,640.321,1463.056
0.56930,14179.756,666.803,1493.446
0.57929,14075.662,663.696,1407.049
0.58928,14133.313,689.593,1443.283
0.59926,14165.401,693.744,1488.388
0.60925,14123.444,654.167,1469.163
0.61924,14148.699,628.645,1483.431
0.62923,14081.666,705.372,1421.346
0.63922,14106.088,696.517,1471.087
0.64920,14271.907,665.367,1650.730
0.65919,14369.526,666.116,1734.683
0.66918,14224.886,703.420,1708.252
0.67916,14092.379,779.545,1577.779
0.68915,14166.261,780.839,1564.347
0.69914,14153.402,751.567,1481.273
0.70913,14184.915,759.866,1564.855
0.71912,14217.906,731.090,1544.374
0.72911,14127.526,753.332,1458.661
0.73909,14091.622,778.337,1472.749
0.74908,14193.309,742.838,1513.568
0.75907,14241.197,663.593,1558.853
0.76906,14194.068,707.960,1555.594
0.77905,14054.450,793.484,1408.289
0.78904,14205.218,687.024,1674.169
0.79903,14232.986,682.599,1660.346
0.80902,14037.565,787.782,1311.067
0.81901,14126.531,683.622,1422.139
0.82899,14112.790,686.611,1569.262
0.83898,14106.073,721.503,1541.683
0.84897,14269.822,664.636,1594.122
0.85896,14252.071,692.345,1626.968
0.86895,14177.119,688.652,1537.076
0.87894,14177.938,693.907,1524.567
0.88892,14021.833,789.916,1323.132
0.89891,14088.416,728.877,1383.522
0.90890,14292.044,686.838,1564.339
0.91889,14196.058,701.387,1437.296
0.92888,14024.531,791.324,1257.184
0.93886,14161.702,702.606,1384.807
0.94885,14179.224,722.259,1389.991
0.95884,14075.011,786.896,1280.922
0.96883,14108.242,786.268,1344.476
0.97882,14147.978,775.453,1390.775
0.98881,14215.986,701.724,1470.360
0.99879,14248.443,716.685,1529.173
1.00878,14237.370,766.694,1560.291
1.01877,14157.559,801.106,1500.726
1.02876,14141.204,783.824,1459.026
1.03875,14253.174,752.694,1422.035
1.04874,14296.657,769.394,1436.238
1.05873,14179.642,801.416,1363.481
1.06871,14227.208,741.824,1360.997
1.07870,14282.606,729.840,1506.025
1.08869,14131.672,797.625,1455.719
1.09868,14109.224,788.007,1469.708
1.10867,14234.001,708.397,1587.252
1.11865,14238.254,695.559,1640.501
1.12864,14207.063,673.365,1609.295
1.13863,14203.819,703.564,1604.222
1.14862,14181.703,726.835,1567.975
1.15860,14136.450,783.976,1465.064
1.16859,14150.008,819.352,1344.753
1.17858,14170.469,763.097,1401.171
1.18857,14243.785,727.562,1501.835
1.19856,14327.857,739.593,1593.966
1.20854,14236.927,786.895,1486.047
1.21853,14154.285,751.918,1429.061
1.22852,14130.091,750.059,1429.040
1.23851,14205.306,789.005,1472.030
1.24850,14258.384,714.472,1580.243
1.25849,14219.734,721.489,1619.131
1.26848,14203.842,743.996,1478.335
1.27846,14214.677,720.783,1558.662
1.28845,14259.732,663.629,1553.985
1.29844,14277.266,705.041,1549.825
1.30843,14217.474,737.510,1526.065
1.31842,14094.969,755.791,1326.228
1.32840,14169.323,778.935,1387.849
1.33839,14225.988,752.339,1513.071
1.34838,14112.988,746.748,1471.955
1.35837,14162.704,707.371,1509.975
