# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.09410 reps=1
# x=60.000 y=100.000
# air_amp=1526.870 contact_amp=406.795
# note=textured-PEI-side
z,amp,tag,rep
0.05590,740.258,warm,-1
0.05590,1365.297,warm,-1
0.05590,1591.991,warm,-1
0.05590,1583.146,warm,-1
0.05590,1567.006,warm,-1
0.05590,1571.462,warm,-1
0.05590,1607.912,warm,-1
0.05590,1666.911,warm,-1
0.05590,1641.581,warm,-1
0.05590,1639.241,warm,-1
0.05590,1668.090,warm,-1
0.05590,1609.152,warm,-1
0.05590,1582.076,warm,-1
0.05590,1604.291,warm,-1
0.05590,1631.927,warm,-1
0.05590,1631.289,warm,-1
0.05590,1610.861,warm,-1
0.05590,1612.254,warm,-1
0.05590,1599.956,warm,-1
0.05590,1580.426,warm,-1
0.05590,1598.277,warm,-1
0.05590,1627.836,warm,-1
0.05590,1677.567,warm,-1
0.04907,1645.342,down,0
0.03201,1502.779,down,0
0.01495,1314.728,down,0
-0.00211,1086.392,down,0
-0.01917,950.239,down,0
-0.03623,914.667,down,0
-0.05329,873.492,down,0
-0.07035,805.718,down,0
-0.08741,763.758,down,0
-0.10447,677.478,down,0
-0.12153,631.883,down,0
-0.13858,594.075,down,0
-0.15564,505.233,down,0
-0.17270,461.574,down,0
-0.18976,412.390,down,0
-0.20000,455.415,contact,0
-0.20000,436.465,contact,0
-0.20000,403.247,contact,0
-0.20000,406.795,contact,0
-0.20000,424.752,contact,0
-0.20000,450.960,contact,0
-0.20000,407.482,contact,0
-0.20000,394.349,contact,0
-0.20000,452.094,contact,0
-0.20000,438.891,contact,0
-0.20000,427.608,contact,0
-0.20000,444.783,contact,0
-0.18976,449.023,up,0
-0.17270,497.119,up,0
-0.15564,489.084,up,0
-0.13858,453.514,up,0
-0.12153,519.070,up,0
-0.10447,695.648,up,0
-0.08741,729.033,up,0
-0.07035,758.495,up,0
-0.05329,754.525,up,0
-0.03623,766.729,up,0
-0.01917,798.870,up,0
-0.00211,695.515,up,0
0.01495,795.854,up,0
0.03201,955.542,up,0
0.04907,1183.730,up,0
0.05590,1384.906,air,0
0.05590,1526.870,air,0
0.05590,1511.008,air,0
0.05590,1480.647,air,0
0.05590,1491.281,air,0
0.05590,1536.422,air,0
0.05590,1524.637,air,0
0.05590,1546.999,air,0
0.05590,1558.070,air,0
0.05590,1562.106,air,0
0.05590,1580.630,air,0
