# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01000
# warmup=0.800
# halt_floor=0.0550,0.3590,0.0880
# deriv_floor=0.0825,0.5385,0.1320
# drawdown_thresh=0.1000,0.7152,0.1164
# trigger_kind=drawdown trigger_axis=2
# halt_gradient=0
# note=smooth-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,3088.788,223.423,1366.329
0.01001,3069.848,210.051,1362.040
0.02002,3154.428,207.815,1309.359
0.03003,3080.746,264.836,1368.850
0.04003,3097.617,155.669,1319.665
0.05004,3100.441,217.293,1310.276
0.06005,3101.215,190.560,1336.701
0.07006,3096.340,159.636,1345.390
0.08006,3089.243,201.245,1353.336
0.09007,3097.192,217.502,1313.707
0.10008,3087.260,235.186,1333.192
0.11009,3097.528,237.742,1334.672
0.12009,3091.613,159.441,1328.842
0.13010,3103.461,269.636,1330.594
0.14011,3056.960,150.688,1330.501
0.15011,3092.617,220.877,1366.852
0.16012,3091.540,161.972,1347.457
0.17013,3067.811,194.385,1311.576
0.18014,3134.275,184.647,1326.744
0.19014,3094.740,175.124,1372.383
0.20015,3082.445,190.364,1342.567
0.21016,3095.997,195.314,1320.529
0.22017,3120.412,188.863,1329.314
0.23018,3104.104,181.923,1367.588
0.24018,3081.683,171.295,1329.639
0.25019,3095.051,178.745,1327.091
0.26020,3076.377,172.600,1336.900
0.27021,3091.651,193.921,1359.517
0.28021,3115.798,181.783,1363.420
0.29022,3124.699,198.086,1359.468
0.30023,3080.139,269.664,1357.375
0.31024,3072.343,195.863,1342.962
0.32025,3110.115,204.648,1339.116
0.33025,3059.745,228.211,1319.956
0.34026,3046.819,211.291,1250.709
0.35027,3128.926,189.811,1359.374
0.36028,3073.393,186.591,1340.681
0.37029,3096.134,169.498,1376.802
0.38030,3117.068,191.688,1360.904
0.39030,3064.093,190.204,1391.756
0.40031,3074.041,252.415,1348.440
0.41032,3059.954,180.724,1314.020
0.42033,3079.256,192.636,1340.988
0.43034,3051.042,227.035,1314.719
0.44034,3094.630,192.860,1336.457
0.45035,3064.491,211.007,1346.847
0.46036,3042.413,248.299,1302.080
0.47036,3083.704,229.680,1356.844
0.48037,3076.261,213.793,1357.436
0.49038,3076.789,217.247,1344.444
0.50039,3077.055,153.780,1360.057
0.51040,3082.514,212.243,1329.239
0.52041,3051.998,255.936,1352.439
0.53042,3022.171,125.606,1343.128
0.54043,3097.218,159.498,1362.512
0.55043,3070.251,212.276,1332.844
0.56044,3018.788,154.394,1319.745
0.57045,3058.402,146.979,1351.083
0.58046,3056.124,194.878,1327.383
