# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.01003 reps=1
# x=60.000 y=100.000
# air_amp=927.407 contact_amp=448.504
# note=textured-PEI-side
z,amp,tag,rep
0.13997,8.248,warm,-1
0.13997,250.541,warm,-1
0.13997,747.996,warm,-1
0.13997,907.875,warm,-1
0.13997,841.001,warm,-1
0.13997,871.189,warm,-1
0.13997,930.162,warm,-1
0.13997,910.123,warm,-1
0.13997,932.182,warm,-1
0.13997,924.110,warm,-1
0.13997,890.640,warm,-1
0.13997,940.586,warm,-1
0.13997,907.096,warm,-1
0.13997,942.897,warm,-1
0.13997,955.268,warm,-1
0.13997,879.827,warm,-1
0.13997,905.081,warm,-1
0.13997,946.254,warm,-1
0.13997,929.981,warm,-1
0.13997,909.620,warm,-1
0.13997,941.372,warm,-1
0.13997,959.430,warm,-1
0.13997,942.373,warm,-1
0.13997,903.738,warm,-1
0.13997,928.886,warm,-1
0.12623,954.237,down,0
0.10906,940.969,down,0
0.09189,880.923,down,0
0.07472,1033.847,down,0
0.05755,1352.918,down,0
0.04038,1447.008,down,0
0.02664,1364.591,down,0
0.00947,1128.386,down,0
-0.00770,980.122,down,0
-0.02487,809.466,down,0
-0.04204,727.677,down,0
-0.05921,639.220,down,0
-0.07638,692.148,down,0
-0.09355,712.223,down,0
-0.11072,626.398,down,0
-0.12789,588.875,down,0
-0.14506,560.554,down,0
-0.16223,565.565,down,0
-0.17940,483.250,down,0
-0.19657,465.824,down,0
-0.20000,472.295,contact,0
-0.20000,482.911,contact,0
-0.20000,469.347,contact,0
-0.20000,448.504,contact,0
-0.20000,503.577,contact,0
-0.20000,475.296,contact,0
-0.20000,451.657,contact,0
-0.20000,471.808,contact,0
-0.20000,433.320,contact,0
-0.20000,437.521,contact,0
-0.20000,465.072,contact,0
-0.19657,488.239,up,0
-0.17940,487.965,up,0
-0.16223,438.766,up,0
-0.14506,433.340,up,0
-0.12789,489.079,up,0
-0.11072,565.258,up,0
-0.09355,663.903,up,0
-0.07638,776.943,up,0
-0.05921,733.193,up,0
-0.04204,793.463,up,0
-0.02487,767.559,up,0
-0.00770,730.092,up,0
0.00947,717.342,up,0
0.02664,869.243,up,0
0.04381,1172.284,up,0
0.06098,1360.611,up,0
0.07815,1301.065,up,0
0.09532,1063.612,up,0
0.11249,956.788,up,0
0.12966,1037.741,up,0
0.13997,971.263,air,0
0.13997,927.407,air,0
0.13997,937.206,air,0
0.13997,896.640,air,0
0.13997,858.686,air,0
0.13997,873.391,air,0
0.13997,934.877,air,0
0.13997,899.266,air,0
0.13997,917.713,air,0
0.13997,955.995,air,0
0.13997,965.342,air,0
