# freq=87.70 accel_per_hz=120.0 speed=0.2000
# win_n=182 step_z=0.00998
# warmup=0.800
# halt_floor=0.2000,0.2000,0.2000
# deriv_floor=0.3000,0.3000,0.3000
# drawdown_thresh=0.1000,2.3935,0.1462
# trigger_kind=derivative trigger_axis=1
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,8068.369,61.160,1419.783
0.00998,8132.102,81.155,1448.076
0.01997,8069.497,81.917,1407.523
0.02995,8125.103,111.078,1434.452
0.03993,8134.334,107.573,1404.545
0.04991,8072.177,88.507,1420.627
0.05989,8082.706,33.198,1400.622
0.06987,8141.948,100.512,1383.650
0.07986,8107.302,90.322,1384.194
0.08984,8099.194,110.912,1411.164
0.09982,8067.036,56.055,1423.905
0.10980,8019.437,61.051,1412.822
0.11978,8138.279,64.042,1411.484
0.12976,8121.311,65.887,1420.148
0.13975,8076.512,84.344,1376.675
0.14973,8027.571,63.408,1420.731
0.15971,8011.518,3.227,1400.332
0.16969,8151.004,29.697,1430.838
0.17968,8190.924,34.501,1388.558
0.18966,8111.602,95.905,1384.187
0.19964,8068.904,43.467,1409.925
0.20962,8108.282,70.099,1420.220
0.21961,8125.508,89.220,1406.866
0.22959,8115.435,66.300,1435.094
0.23957,8092.929,37.835,1378.111
0.24956,8074.073,104.416,1378.875
0.25954,8115.078,99.918,1446.922
0.26952,8087.805,68.841,1372.372
0.27951,8065.399,69.445,1385.634
0.28949,8074.962,76.916,1394.331
0.29947,8130.809,56.093,1400.678
0.30945,8095.016,62.830,1439.266
0.31944,8081.690,55.332,1348.904
0.32942,8129.861,68.218,1393.735
0.33940,8125.661,65.011,1407.777
0.34938,8059.080,101.644,1373.078
0.35936,8113.029,81.567,1441.174
0.36935,8150.328,135.006,1398.820
0.37933,8127.201,42.590,1368.514
0.38931,8123.639,34.925,1468.326
0.39929,8136.462,63.978,1457.756
0.40928,8109.158,98.480,1438.403
0.41926,8059.101,69.597,1447.603
0.42924,8103.028,72.942,1375.361
0.43922,8131.821,96.647,1447.517
0.44920,8091.795,74.648,1432.232
0.45918,7982.922,74.747,1349.772
0.46917,8070.757,53.899,1419.393
0.47915,8114.573,52.882,1394.732
0.48913,8159.213,39.993,1402.859
0.49911,8140.698,121.682,1401.049
0.50910,8065.490,61.277,1428.270
0.51908,8082.098,26.062,1430.886
