# freq=73.00 accel_per_hz=120.0 ramp_speed=0.2500
# z_cand=-0.20000 reps=1
# x=60.000 y=100.000
# air_amp=809.676 contact_amp=360.817
# note=textured-PEI-side
z,amp,tag,rep
0.60000,30.326,warm,-1
0.60000,37.148,warm,-1
0.60000,139.523,warm,-1
0.60000,471.752,warm,-1
0.60000,850.251,warm,-1
0.60000,995.050,warm,-1
0.60000,1049.578,warm,-1
0.60000,1101.395,warm,-1
0.60000,1001.834,warm,-1
0.60000,1005.647,warm,-1
0.60000,987.176,warm,-1
0.60000,967.808,warm,-1
0.60000,970.412,warm,-1
0.60000,942.137,warm,-1
0.60000,806.551,warm,-1
0.60000,875.463,warm,-1
0.60000,952.713,warm,-1
0.60000,919.615,warm,-1
0.60000,923.165,warm,-1
0.60000,932.605,warm,-1
0.60000,950.323,warm,-1
0.60000,913.565,warm,-1
0.60000,855.567,warm,-1
0.60000,1001.736,warm,-1
0.60000,967.117,warm,-1
0.60000,904.659,warm,-1
0.59657,908.688,down,0
0.58801,855.185,down,0
0.57944,908.898,down,0
0.57088,875.269,down,0
0.56231,843.239,down,0
0.55375,786.914,down,0
0.54518,767.813,down,0
0.53662,896.052,down,0
0.52805,853.256,down,0
0.51949,811.589,down,0
0.51092,775.510,down,0
0.50236,717.933,down,0
0.49379,856.512,down,0
0.48522,848.629,down,0
0.47666,700.075,down,0
0.46809,781.345,down,0
0.45953,852.115,down,0
0.45096,797.401,down,0
0.44240,681.556,down,0
0.43383,695.292,down,0
0.42527,719.843,down,0
0.41670,672.693,down,0
0.40814,751.772,down,0
0.39957,734.154,down,0
0.39101,714.507,down,0
0.38244,736.487,down,0
0.37388,788.481,down,0
0.36531,902.950,down,0
0.35675,873.177,down,0
0.34818,852.631,down,0
0.33961,724.432,down,0
0.33105,607.088,down,0
0.32248,616.241,down,0
0.31392,724.700,down,0
0.30535,759.505,down,0
0.29679,786.911,down,0
0.28822,756.715,down,0
0.27966,757.391,down,0
0.27109,722.276,down,0
0.26253,733.784,down,0
0.25396,790.222,down,0
0.24540,829.523,down,0
0.23683,853.940,down,0
0.22827,728.430,down,0
0.21970,600.657,down,0
0.21113,604.172,down,0
0.20257,654.025,down,0
0.19400,812.940,down,0
0.18544,806.138,down,0
0.17687,709.467,down,0
0.16831,753.761,down,0
0.15974,770.297,down,0
0.15118,720.331,down,0
0.14261,696.333,down,0
0.13405,770.607,down,0
0.12548,535.949,down,0
0.11692,411.165,down,0
0.10835,511.291,down,0
0.09979,467.388,down,0
0.09122,319.804,down,0
0.08266,330.832,down,0
0.07409,360.817,down,0
0.06552,387.286,down,0
0.05696,373.750,down,0
0.04839,419.629,down,0
0.03983,518.639,down,0
0.03126,747.160,down,0
0.02270,1029.269,down,0
0.01413,1059.547,down,0
0.00557,1222.926,down,0
-0.00300,1279.156,down,0
-0.01156,1075.809,down,0
-0.02013,1023.174,down,0
-0.02869,987.604,down,0
-0.03726,859.825,down,0
-0.04582,1081.955,down,0
-0.05439,1228.592,down,0
-0.06296,1182.190,down,0
-0.07152,1048.161,down,0
-0.08009,986.823,down,0
-0.08865,1098.044,down,0
-0.09722,1071.250,down,0
-0.10578,1009.379,down,0
-0.11435,1075.573,down,0
-0.12291,948.617,down,0
-0.13148,1003.053,down,0
-0.14004,1276.183,down,0
-0.14861,1068.640,down,0
-0.15717,735.502,down,0
-0.16574,718.457,down,0
-0.17430,732.179,down,0
-0.18287,751.461,down,0
-0.19143,778.041,down,0
-0.20000,787.653,contact,0
-0.20000,803.203,contact,0
-0.20000,712.844,contact,0
-0.20000,689.806,contact,0
-0.20000,717.987,contact,0
-0.20000,764.389,contact,0
-0.20000,743.302,contact,0
-0.20000,687.287,contact,0
-0.20000,714.910,contact,0
-0.20000,719.558,contact,0
-0.20000,638.769,contact,0
-0.20000,708.241,contact,0
-0.19657,768.856,up,0
-0.18801,701.382,up,0
-0.17944,649.956,up,0
-0.17088,696.980,up,0
-0.16231,848.755,up,0
-0.15375,867.622,up,0
-0.14518,891.434,up,0
-0.13662,795.019,up,0
-0.12805,835.588,up,0
-0.11949,936.502,up,0
-0.11092,917.412,up,0
-0.10236,861.590,up,0
-0.09379,801.708,up,0
-0.08522,809.250,up,0
-0.07666,961.649,up,0
-0.06809,944.861,up,0
-0.05953,1007.624,up,0
-0.05096,941.975,up,0
-0.04240,799.659,up,0
-0.03383,862.693,up,0
-0.02527,796.087,up,0
-0.01670,906.735,up,0
-0.00814,880.526,up,0
0.00043,791.400,up,0
0.01071,977.008,up,0
0.01927,1230.473,up,0
0.02784,1159.953,up,0
0.03640,817.480,up,0
0.04497,487.454,up,0
0.05353,668.653,up,0
0.06210,822.751,up,0
0.07066,697.556,up,0
0.07923,638.382,up,0
0.08779,584.281,up,0
0.09636,514.147,up,0
0.10493,464.464,up,0
0.11349,526.091,up,0
0.12206,570.559,up,0
0.13062,524.240,up,0
0.13919,759.988,up,0
0.14775,935.684,up,0
0.15632,736.331,up,0
0.16488,665.767,up,0
0.17345,786.383,up,0
0.18201,786.387,up,0
0.19058,774.446,up,0
0.19914,833.071,up,0
0.20771,881.348,up,0
0.21627,777.403,up,0
0.22484,912.398,up,0
0.23340,860.569,up,0
0.24197,829.072,up,0
0.25054,877.486,up,0
0.25910,793.569,up,0
0.26767,763.473,up,0
0.27623,739.044,up,0
0.28480,763.883,up,0
0.29336,736.364,up,0
0.30193,770.869,up,0
0.31049,832.892,up,0
0.31906,717.417,up,0
0.32762,689.515,up,0
0.33619,670.716,up,0
0.34475,654.224,up,0
0.35332,677.172,up,0
0.36188,727.076,up,0
0.37045,765.767,up,0
0.37901,759.569,up,0
0.38758,770.000,up,0
0.39615,820.414,up,0
0.40471,767.867,up,0
0.41328,713.447,up,0
0.42184,686.645,up,0
0.43041,725.245,up,0
0.43897,712.193,up,0
0.44754,708.121,up,0
0.45610,729.947,up,0
0.46467,692.506,up,0
0.47323,654.674,up,0
0.48180,632.546,up,0
0.49036,679.203,up,0
0.49893,814.266,up,0
0.50749,709.706,up,0
0.51606,717.406,up,0
0.52463,854.116,up,0
0.53319,818.906,up,0
0.54176,738.573,up,0
0.55032,809.556,up,0
0.55889,787.654,up,0
0.56745,691.055,up,0
0.57602,709.855,up,0
0.58458,685.389,up,0
0.59315,631.805,up,0
0.60000,638.304,air,0
0.60000,785.527,air,0
0.60000,879.861,air,0
0.60000,840.993,air,0
0.60000,846.913,air,0
0.60000,813.941,air,0
0.60000,784.195,air,0
0.60000,760.114,air,0
0.60000,761.966,air,0
0.60000,827.611,air,0
0.60000,809.676,air,0
