# freq=100.26 accel_per_hz=120.0 speed=0.1000
# win_n=159 step_z=0.01001
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,5523.298,197.973,1238.499
0.01001,5554.343,79.542,1200.471
0.02002,5635.912,125.647,1214.866
0.03002,5517.565,229.454,1290.443
0.04003,5586.551,153.245,1267.896
0.05004,5620.351,190.105,1316.914
0.06004,5490.918,230.388,1291.044
0.07005,5552.635,161.045,1251.183
0.08006,5587.481,180.271,1276.021
0.09006,5561.742,250.574,1181.863
0.10007,5604.055,166.396,1235.666
0.11008,5723.060,168.087,1295.064
0.12008,5631.393,168.652,1243.611
0.13009,5560.226,179.442,1192.414
0.14010,5723.947,200.571,1246.792
0.15010,5486.870,243.947,1247.621
0.16011,5565.342,140.186,1194.038
0.17012,5607.960,182.877,1220.521
0.18012,5533.384,156.407,1266.918
0.19013,5621.470,209.314,1255.689
0.20014,5600.492,181.199,1213.704
0.21014,5618.584,204.158,1246.869
0.22015,5589.423,174.989,1267.858
0.23016,5623.491,197.479,1213.220
0.24016,5604.225,128.928,1243.357
0.25017,5586.040,175.690,1238.365
0.26018,5587.629,217.015,1223.644
0.27018,5567.248,138.281,1231.743
0.28019,5614.164,168.861,1269.275
0.29020,5668.675,222.586,1310.179
0.30020,5601.492,183.901,1259.500
0.31021,5593.642,192.453,1288.839
0.32022,5670.574,216.528,1275.387
0.33022,5550.447,181.007,1201.460
0.34023,5520.748,152.534,1236.012
0.35024,5708.897,204.471,1304.849
0.36025,5514.762,194.546,1224.623
0.37025,5611.983,151.158,1201.940
0.38026,5693.595,163.227,1264.414
0.39026,5552.574,211.657,1291.254
0.40027,5655.572,170.770,1251.660
0.41028,5653.944,197.933,1269.922
0.42029,5518.134,129.858,1222.712
0.43029,5685.438,169.210,1268.116
0.44030,5661.434,170.616,1284.163
0.45030,5489.660,212.411,1262.939
0.46031,5576.739,247.862,1232.282
0.47032,5650.199,213.573,1297.208
0.48032,5537.623,127.646,1179.246
0.49033,5591.333,182.214,1251.497
0.50034,5708.049,164.804,1287.640
0.51035,5602.635,128.638,1250.417
0.52035,5628.194,186.062,1245.032
0.53036,5637.713,222.786,1257.949
0.54037,5473.325,120.491,1262.918
