# freq=104.06 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.20000 reps=1
# x=20.000 y=25.000
# air_amp=473.757 contact_amp=351.985
# note=textured-PEI-side
z,amp,tag,rep
0.60000,10.994,warm,-1
0.60000,22.904,warm,-1
0.60000,21.988,warm,-1
0.60000,40.473,warm,-1
0.60000,32.664,warm,-1
0.60000,385.422,warm,-1
0.60000,591.530,warm,-1
0.60000,503.507,warm,-1
0.60000,500.727,warm,-1
0.60000,460.929,warm,-1
0.60000,467.613,warm,-1
0.60000,472.161,warm,-1
0.60000,464.023,warm,-1
0.60000,477.201,warm,-1
0.60000,479.305,warm,-1
0.60000,493.294,warm,-1
0.60000,517.578,warm,-1
0.60000,524.004,warm,-1
0.60000,526.295,warm,-1
0.60000,487.007,warm,-1
0.60000,431.587,warm,-1
0.60000,417.574,warm,-1
0.60000,472.756,warm,-1
0.60000,489.953,warm,-1
0.60000,472.572,warm,-1
0.60000,497.213,warm,-1
0.60000,433.683,warm,-1
0.60000,420.944,warm,-1
0.60000,429.447,warm,-1
0.60000,430.708,warm,-1
0.60000,466.828,warm,-1
0.60000,399.899,warm,-1
0.60000,410.417,warm,-1
0.60000,490.706,warm,-1
0.60000,456.347,warm,-1
0.60000,413.615,warm,-1
0.60000,442.808,warm,-1
0.60000,449.619,warm,-1
0.59760,481.800,down,0
0.58559,522.524,down,0
0.57357,459.003,down,0
0.56156,438.048,down,0
0.54955,459.177,down,0
0.53754,450.997,down,0
0.52553,465.227,down,0
0.51351,473.739,down,0
0.50150,461.368,down,0
0.48949,431.348,down,0
0.47748,413.392,down,0
0.46547,484.152,down,0
0.45345,497.386,down,0
0.44144,401.940,down,0
0.42943,372.595,down,0
0.41742,456.081,down,0
0.40541,456.632,down,0
0.39339,419.787,down,0
0.38138,465.328,down,0
0.36937,476.528,down,0
0.35736,452.371,down,0
0.34535,480.318,down,0
0.33333,487.457,down,0
0.32132,442.320,down,0
0.30931,461.356,down,0
0.29730,497.486,down,0
0.28529,488.990,down,0
0.27327,501.152,down,0
0.26126,475.145,down,0
0.24925,460.938,down,0
0.23724,467.654,down,0
0.22523,418.325,down,0
0.21321,417.061,down,0
0.20120,424.298,down,0
0.18919,455.469,down,0
0.17718,475.719,down,0
