# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.50000 reps=1
# x=60.000 y=25.000
# air_amp=1147.219 contact_amp=689.180
# note=textured-PEI-side
z,amp,tag,rep
0.30000,226.959,warm,-1
0.30000,724.841,warm,-1
0.30000,1024.696,warm,-1
0.30000,943.267,warm,-1
0.30000,888.327,warm,-1
0.30000,921.502,warm,-1
0.30000,911.557,warm,-1
0.30000,865.869,warm,-1
0.30000,883.817,warm,-1
0.30000,891.916,warm,-1
0.30000,858.994,warm,-1
0.30000,830.009,warm,-1
0.30000,833.178,warm,-1
0.30000,844.437,warm,-1
0.30000,791.835,warm,-1
0.29658,804.486,down,0
0.26923,894.336,down,0
0.24188,935.549,down,0
0.21453,926.438,down,0
0.18718,937.362,down,0
0.15983,903.164,down,0
0.13248,878.100,down,0
0.10513,944.506,down,0
0.07778,954.380,down,0
0.05043,1059.265,down,0
0.02308,1019.909,down,0
-0.00427,907.007,down,0
-0.03162,839.883,down,0
-0.05897,797.084,down,0
-0.08632,820.971,down,0
-0.11368,861.922,down,0
-0.14103,903.172,down,0
-0.16838,903.673,down,0
-0.19573,806.284,down,0
-0.22308,722.832,down,0
-0.25043,756.716,down,0
-0.27778,828.388,down,0
-0.30513,886.736,down,0
-0.33248,939.580,down,0
-0.35983,969.488,down,0
-0.38718,947.710,down,0
-0.41453,910.963,down,0
-0.44188,946.724,down,0
-0.46923,954.202,down,0
-0.49658,901.460,down,0
-0.50000,945.517,contact,0
-0.50000,1057.509,contact,0
-0.50000,1102.181,contact,0
-0.50000,1102.442,contact,0
-0.50000,1120.939,contact,0
-0.50000,1135.746,contact,0
-0.50000,1169.736,contact,0
-0.48291,1201.794,up,0
-0.45556,1155.404,up,0
-0.42821,1064.444,up,0
-0.40085,958.622,up,0
-0.37350,892.627,up,0
-0.34615,783.225,up,0
-0.31880,708.655,up,0
-0.29145,604.383,up,0
-0.26410,628.796,up,0
-0.23675,689.180,up,0
-0.20940,700.420,up,0
-0.18205,767.736,up,0
-0.15470,809.433,up,0
-0.12735,816.754,up,0
-0.10000,789.524,up,0
-0.07265,808.209,up,0
-0.04530,815.754,up,0
-0.01795,835.587,up,0
0.00940,956.945,up,0
0.03675,1084.454,up,0
0.06410,1038.218,up,0
0.09145,916.888,up,0
0.11880,894.539,up,0
0.14615,863.468,up,0
0.17350,894.570,up,0
0.20085,955.096,up,0
0.22821,989.010,up,0
0.25556,1011.688,up,0
0.28291,980.803,up,0
0.30000,1015.823,air,0
0.30000,1096.596,air,0
0.30000,1164.848,air,0
0.30000,1147.219,air,0
0.30000,1163.544,air,0
0.30000,1183.590,air,0
0.30000,1132.741,air,0
