# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.26500 reps=1
# x=59.910 y=24.205
# air_amp=1675.057 contact_amp=1082.467
# note=textured-PEI-side
z,amp,tag,rep
-0.11500,524.795,warm,-1
-0.11500,1363.080,warm,-1
-0.11500,1625.236,warm,-1
-0.11500,1540.525,warm,-1
-0.11500,1595.365,warm,-1
-0.11500,1688.490,warm,-1
-0.11500,1683.865,warm,-1
-0.11500,1651.382,warm,-1
-0.11500,1716.168,warm,-1
-0.11500,1751.574,warm,-1
-0.11500,1696.839,warm,-1
-0.11500,1588.790,warm,-1
-0.11500,1608.534,warm,-1
-0.11500,1737.497,warm,-1
-0.11500,1691.112,warm,-1
-0.12526,1644.145,down,0
-0.15261,1700.566,down,0
-0.17996,1815.658,down,0
-0.20731,1770.739,down,0
-0.23466,1650.743,down,0
-0.26201,1653.615,down,0
-0.28936,1682.909,down,0
-0.31671,1644.518,down,0
-0.34406,1404.596,down,0
-0.37141,1271.655,down,0
-0.39876,1190.195,down,0
-0.42611,1123.920,down,0
-0.45346,1186.518,down,0
-0.48081,1134.450,down,0
-0.50816,1085.404,down,0
-0.51500,1057.761,contact,0
-0.51500,1082.467,contact,0
-0.51500,1126.293,contact,0
-0.51500,1141.782,contact,0
-0.51500,1118.780,contact,0
-0.51500,1071.612,contact,0
-0.51500,1122.697,contact,0
-0.50132,1139.350,up,0
-0.47397,1122.603,up,0
-0.44662,1145.057,up,0
-0.41927,1206.489,up,0
-0.39192,1259.962,up,0
-0.36457,1300.629,up,0
-0.33722,1437.013,up,0
-0.30987,1557.885,up,0
-0.28252,1581.811,up,0
-0.25517,1568.157,up,0
-0.22782,1604.519,up,0
-0.20047,1643.568,up,0
-0.17312,1621.165,up,0
-0.14577,1685.363,up,0
-0.11842,1751.423,up,0
-0.11500,1720.101,air,0
-0.11500,1711.971,air,0
-0.11500,1674.219,air,0
-0.11500,1641.259,air,0
-0.11500,1675.896,air,0
-0.11500,1650.805,air,0
# outcome=confirmed drop=0.3538 thresh=0.2000 step_snr=3.55 via=ratio
