# freq=87.50 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.57054 reps=1
# x=80.785 y=30.000
# air_amp=76.677 contact_amp=16.774
# note=textured-PEI-side
z,amp,tag,rep
0.72054,35.259,warm,-1
0.72054,115.490,warm,-1
0.72054,99.266,warm,-1
0.72054,67.248,warm,-1
0.72054,11.654,warm,-1
0.72054,20.728,warm,-1
0.72054,63.592,warm,-1
0.72054,68.686,warm,-1
0.72054,131.365,warm,-1
0.72054,163.130,warm,-1
0.72054,105.788,warm,-1
0.72054,37.577,warm,-1
0.72054,46.558,warm,-1
0.72054,31.961,warm,-1
0.72054,45.407,warm,-1
0.72054,48.915,warm,-1
0.72054,62.014,warm,-1
0.72054,88.523,warm,-1
0.72054,53.637,warm,-1
0.72054,75.227,warm,-1
0.72054,64.967,warm,-1
0.72054,68.211,warm,-1
0.72054,124.710,warm,-1
0.72054,91.691,warm,-1
0.72054,52.940,warm,-1
0.72054,106.058,warm,-1
0.72054,13.618,warm,-1
0.72054,8.820,warm,-1
0.72054,23.405,warm,-1
0.71482,43.390,down,0
0.70054,62.579,down,0
0.68625,125.976,down,0
0.67196,62.743,down,0
0.65768,35.203,down,0
0.64339,54.128,down,0
0.62911,9.173,down,0
0.61482,26.374,down,0
0.60054,40.148,down,0
0.58625,66.310,down,0
0.57196,33.592,down,0
0.55768,60.661,down,0
0.54339,22.894,down,0
0.52911,1.815,down,0
0.51482,47.405,down,0
0.50054,53.321,down,0
0.48625,116.017,down,0
0.47196,124.319,down,0
0.45768,8.174,down,0
0.44339,16.774,down,0
0.42911,28.497,down,0
0.41482,81.441,down,0
0.40054,56.888,down,0
0.38625,59.798,down,0
0.37196,51.001,down,0
0.35768,35.063,down,0
0.34339,68.765,down,0
0.32911,80.941,down,0
0.32054,52.294,contact,0
0.32054,8.212,contact,0
0.32054,6.840,contact,0
0.32054,33.751,contact,0
0.32054,63.305,contact,0
0.32054,61.474,contact,0
0.32054,40.540,contact,0
0.32054,47.829,contact,0
0.32054,76.868,contact,0
0.32054,84.201,contact,0
0.32054,116.669,contact,0
0.32054,94.240,contact,0
0.32054,60.343,contact,0
0.32054,41.407,contact,0
0.32625,31.953,up,0
0.34054,62.702,up,0
0.35482,124.168,up,0
0.36911,38.799,up,0
0.38339,21.187,up,0
0.39768,30.344,up,0
0.41196,22.155,up,0
0.42625,12.836,up,0
0.44054,35.782,up,0
0.45482,29.864,up,0
0.46911,3.257,up,0
0.48339,42.720,up,0
0.49768,90.282,up,0
0.51196,26.104,up,0
0.52625,17.833,up,0
0.54054,46.539,up,0
0.55482,83.062,up,0
0.56911,82.295,up,0
0.58339,40.948,up,0
0.59768,18.170,up,0
0.61196,32.162,up,0
0.62625,41.182,up,0
0.64054,40.451,up,0
0.65482,42.860,up,0
0.66911,20.448,up,0
0.68339,21.292,up,0
0.69768,52.191,up,0
0.71196,15.895,up,0
0.72054,91.742,air,0
0.72054,13.865,air,0
0.72054,86.822,air,0
0.72054,91.585,air,0
0.72054,96.694,air,0
0.72054,53.369,air,0
0.72054,47.682,air,0
0.72054,63.471,air,0
0.72054,46.133,air,0
0.72054,121.421,air,0
0.72054,93.530,air,0
0.72054,66.532,air,0
0.72054,96.535,air,0
0.72054,17.537,air,0
